"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"594","RT @MLGW: MLGW President Jerry Collins updates on the restoration efforts from Tropical Depression Harvey https://t.co/rh5TdOgALI",FALSE,0,NA,2017-09-01 13:59:57,FALSE,NA,"903618434260447233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Local24Brad",9,TRUE,FALSE,NA,NA
"595","Donald Trump donates $1M to Hurricane Harvey relief https://t.co/eiJRM806RB via @upi",FALSE,0,NA,2017-09-01 13:56:20,FALSE,NA,"903617523018551296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","garclar2244",0,FALSE,FALSE,NA,NA
"596","RT @MLGW: MLGW President Jerry Collins updates on the restoration efforts from Tropical Depression Harvey https://t.co/rh5TdOgALI",FALSE,0,NA,2017-09-01 13:55:27,FALSE,NA,"903617300921757696",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LocalMemphis",9,TRUE,FALSE,NA,NA
"597","RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 48: Now available on the NHC website. https://t.co/VqHn0uj6EM",FALSE,0,NA,2017-09-01 13:55:04,FALSE,NA,"903617203135762432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mel_Storni",17,TRUE,FALSE,NA,NA
"598","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 13:54:15,FALSE,NA,"903616996822147072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","R3start3d",31,TRUE,FALSE,NA,NA
"599","As Tropical Depression Harvey moves into the area, flash flooding is possible.  NEVER drive into high water! 

Turn around, don't drown!",FALSE,1,NA,2017-09-01 13:52:36,FALSE,NA,"903616582890508288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UKOccHealthSafe",1,FALSE,FALSE,NA,NA
"600","RT @MLGW: MLGW President Jerry Collins updates on the restoration efforts from Tropical Depression Harvey https://t.co/rh5TdOgALI",FALSE,0,NA,2017-09-01 13:43:12,FALSE,NA,"903614216115937282",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pnwowl",9,TRUE,FALSE,NA,NA
"601","MLGW President Jerry Collins updates on the restoration efforts from Tropical Depression Harvey https://t.co/rh5TdOgALI",FALSE,7,NA,2017-09-01 13:43:00,FALSE,NA,"903614167529152512",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","MLGW",9,FALSE,FALSE,NA,NA
"602","Tropical Depression Harvey Moving out of Tenessee and moving into Kentucky and Ohio. Parts of Illinois and Missouri… https://t.co/Ro1Saf2X3o",FALSE,1,NA,2017-09-01 13:37:32,TRUE,NA,"903612790275014656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wxexeter",0,FALSE,FALSE,NA,NA
"603","Will We See Tropical Depression Harvey? Here is Your Weekend Forecast. - https://t.co/zvM2mCNe5s #LocalNews",FALSE,0,NA,2017-09-01 13:34:44,FALSE,NA,"903612085548003329",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","NewGrapesMedia",0,FALSE,FALSE,NA,NA
"604","So.
Harvey hits #Bedford.  Downgraded from a Tropical Depression to a Tropical Bad Mood. Category 4. 
Be nice to each other. Today",FALSE,2,NA,2017-09-01 13:30:18,FALSE,NA,"903610972010676224",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","johnnyprofane1",0,FALSE,FALSE,NA,NA
"605","Door-to-door checks in Houston following Harvey storm nearly complete https://t.co/AaiIdJkRlp https://t.co/7pgC7ph0FY",FALSE,1,NA,2017-09-01 13:30:18,FALSE,NA,"903610970223894528",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","WJCLNews",0,FALSE,FALSE,NA,NA
"606","[Author: entertainment-news-in-fresno-ca-fresnobee-com]  https://t.co/4FthZYvlzn The Latest on Tropical Depression Harvey (all times loca...",FALSE,0,NA,2017-09-01 13:11:34,FALSE,NA,"903606255436083202",NA,"<a href=""http://celebrity.clickysound.com"" rel=""nofollow"">Latest Celebrity News On The Web</a>","LatestCelebNew",0,FALSE,FALSE,NA,NA
"607","@WaxahachieISD #HurricaneHarveyRelief 
Bring a donation to @NDNFootball game tonight for free admission.  https://t.co/AZ9xS3QvX2",FALSE,3,"WaxahachieISD",2017-09-01 13:05:04,FALSE,NA,"903604622681571328","70464696","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WaxahachieISD",2,FALSE,FALSE,NA,NA
"608","Tropical Depression Harvey Arrives in the Tennessee Valley With Flood Threat From the Lower Mississippi Valley to the Ohio",FALSE,0,NA,2017-09-01 12:48:13,FALSE,NA,"903600382391312384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","snt1157",0,FALSE,FALSE,NA,NA
"609","Tropical Depression Harvey batters Texas https://t.co/dldvsnMPKQ via @usatoday",FALSE,1,NA,2017-09-01 12:45:48,FALSE,NA,"903599770727362560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cticasso",0,FALSE,FALSE,NA,NA
"610","RT @NWSWPC: Heavy rain is still expected from Tropical Depression Harvey https://t.co/nbyYcWD45z",FALSE,0,NA,2017-09-01 12:36:40,FALSE,NA,"903597473834254337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nancysuzyq",4,TRUE,FALSE,NA,NA
"611","Per WISD Superintendent Jeremy Glenn, the Waxahachie school district took one of a series of positive steps... https://t.co/46OwV2p1Mf",FALSE,1,NA,2017-09-01 12:30:13,FALSE,NA,"903595849942532097",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","WaxahachieNews",0,FALSE,FALSE,NA,NA
"612","RT @GFTribune: As Harvey weakened to a depression, a new hurricane, Irma, fired up in the central Atlantic Ocean. https://t.co/zWYZFCEAk5",FALSE,0,NA,2017-09-01 12:20:03,FALSE,NA,"903593291375034368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mhprecht",2,TRUE,FALSE,NA,NA
"613","RT @libbyliberalnyc: Niemuth:now-Tropical Depression Harvey making its way up through the Southeast, dumping heavy rains on Louisiana, Miss…",FALSE,0,NA,2017-09-01 12:17:14,FALSE,NA,"903592584228069377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","libbyliberalnyc",1,TRUE,FALSE,NA,NA
"614","NWSWPC: Heavy rain is still expected from Tropical Depression Harvey https://t.co/WWraweA3ol",FALSE,0,NA,2017-09-01 12:13:12,FALSE,NA,"903591566534639617",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","CivilDefWatch",0,FALSE,FALSE,NA,NA
"615","RT @NC5_LelanStatom: The center of tropical depression #Harvey is near Tupelo, MS moving towards TN. Stay with @NC5 for the latest. https:/…",FALSE,0,NA,2017-09-01 12:11:02,FALSE,NA,"903591023540101120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DarleneBratchr",3,TRUE,FALSE,NA,NA
"616","Tropical depression Harvey is now over the Ohio river valley. In Louisville no lightning or thunder just light rain. https://t.co/mD8RBmFyB2",FALSE,0,NA,2017-09-01 12:10:06,FALSE,NA,"903590787124011009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rockuntildawn",0,FALSE,FALSE,NA,NA
"617","#Harvey is a Tropical Depression but still causing problems. It's the storm that keeps going and going and going.… https://t.co/kYvZ2mQczK",FALSE,0,NA,2017-09-01 12:08:24,TRUE,NA,"903590361616015361",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zackshieldsFOX7",0,FALSE,FALSE,NA,NA
"618","RT @NWSWPC: Heavy rain is still expected from Tropical Depression Harvey https://t.co/nbyYcWD45z",FALSE,0,NA,2017-09-01 12:07:49,FALSE,NA,"903590212156231681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AustinLouis5",4,TRUE,FALSE,NA,NA
"619","Heavy rain is still expected from Tropical Depression Harvey https://t.co/nbyYcWD45z",FALSE,1,NA,2017-09-01 12:05:13,FALSE,NA,"903589560092905472",NA,"<a href=""http://www.wpc.ncep.noaa.gov/"" rel=""nofollow"">NWSWPC_AutoTweet</a>","NWSWPC",4,FALSE,FALSE,NA,NA
"620","RT @citizentvkenya: Harvey Downgraded to Tropical Depression, Still a Danger https://t.co/B8Jn4N8A0J https://t.co/Sg8y4hFwfD",FALSE,0,NA,2017-09-01 12:04:49,FALSE,NA,"903589460553629699",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClyvShawn",3,TRUE,FALSE,NA,NA
"621","Harvey Downgraded to Tropical Depression, Still a Danger https://t.co/B8Jn4N8A0J https://t.co/Sg8y4hFwfD",FALSE,7,NA,2017-09-01 12:00:54,FALSE,NA,"903588471234842624",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","citizentvkenya",3,FALSE,FALSE,NA,NA
"622","RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 48: Now available on the NHC website. https://t.co/VqHn0uj6EM",FALSE,0,NA,2017-09-01 11:52:35,FALSE,NA,"903586378923073536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AustinLouis5",17,TRUE,FALSE,NA,NA
"623","On Wednesday they were gunna make the decision because of Harvey. Like I doubt they understand how quickly they move, now a trop depression",FALSE,0,NA,2017-09-01 11:52:25,FALSE,NA,"903586338720579585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tree4a",0,FALSE,FALSE,NA,NA
"624","RT @axios: Harvey weakens to tropical depression as death toll rises to 38 https://t.co/tNMTT1uloK https://t.co/C03gA9uBt5",FALSE,0,NA,2017-09-01 11:52:12,FALSE,NA,"903586285566267397",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","READingRaiinbow",37,TRUE,FALSE,NA,NA
"625","RT @AJEWeather: Heavy rain from Tropical Depression Harvey falls across Tennessee and Kentucky",FALSE,0,NA,2017-09-01 11:49:57,FALSE,NA,"903585717833658369",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LAURENTGEORGE4",1,TRUE,FALSE,NA,NA
"626","RT @jordanbrading: Pre Gaming in Tropical Depression Harvey <ed><U+00A0><U+00BC><ed><U+00BC><U+00A7><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> Would have done anything to be there with my bros! Go Tigers! https://t.co/1…",FALSE,0,NA,2017-09-01 11:46:32,FALSE,NA,"903584857393168384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigNashty14",2,TRUE,FALSE,NA,NA
"627","RT @rnllwilliamswx: #Harvey is still a tropical depression and bringing flash flooding threat to TN, KY. Updates on @KCTV5. https://t.co/OP…",FALSE,0,NA,2017-09-01 11:45:44,FALSE,NA,"903584656725078017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheBrothaMan",4,TRUE,FALSE,NA,NA
"628","RT @NC5_AmyWatson: It's Nashville, not Houston this time! Nothing like what Texas got but Tropical Depression Harvey is still... https://t.…",FALSE,0,NA,2017-09-01 11:44:35,FALSE,NA,"903584367884333056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TwangofbgcTwang",3,TRUE,FALSE,NA,NA
"629","RT @NC5_AmyWatson: It's Nashville, not Houston this time! Nothing like what Texas got but Tropical Depression Harvey is still... https://t.…",FALSE,0,NA,2017-09-01 11:44:23,FALSE,NA,"903584315740704770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scansler0002",3,TRUE,FALSE,NA,NA
"630","It's Nashville, not Houston this time! Nothing like what Texas got but Tropical Depression Harvey is still... https://t.co/XQkRdRZHLi",FALSE,9,NA,2017-09-01 11:43:45,FALSE,NA,"903584157976199168",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","NC5_AmyWatson",3,FALSE,FALSE,NA,NA
"631","RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 48: Now available on the NHC website. https://t.co/VqHn0uj6EM",FALSE,0,NA,2017-09-01 11:42:06,FALSE,NA,"903583739820859392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChikageWeather",17,TRUE,FALSE,NA,NA
"632","Harvey To Slow To Tropical Depression Tonight https://t.co/IzcxsxRW3X https://t.co/vHKj6B7zgW",FALSE,0,NA,2017-09-01 11:33:10,FALSE,NA,"903581493036851201",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GoodvibrasCom",0,FALSE,FALSE,NA,NA
"633","RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 48: Now available on the NHC website. https://t.co/VqHn0uj6EM",FALSE,0,NA,2017-09-01 11:32:04,FALSE,NA,"903581216951152640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AIRWorldwide",17,TRUE,FALSE,NA,NA
"634","Harvey slogs inland, dumping heavy rains amid flood threat - MEMPHIS, Tenn. (AP) — Tropical Depression Harvey s... https://t.co/5YNFXSQ1AG",FALSE,0,NA,2017-09-01 11:31:11,FALSE,NA,"903580996217516032",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","US_NW_National",0,FALSE,FALSE,NA,NA
"635","We're still following the aftermath of Harvey this morning on @KSLA. The tropical depression has moved to TN.",FALSE,0,NA,2017-09-01 11:27:41,FALSE,NA,"903580112821596160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NicoletteKSLA",0,FALSE,FALSE,NA,NA
"636","Harvey is now a Tropical Depression, forecasts are now unavailable. Harvey is now over the Tennessee area and is moving to the NE.",FALSE,0,"CommunityERT",2017-09-01 11:27:33,FALSE,"903232094310158342","903580080609341441","499312398","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CommunityERT",0,FALSE,FALSE,NA,NA
"637","RT @NWSMemphis: 7-hour GOES-16 IR loop of Tropical Depression Harvey (3:45-1045pm CDT) - Experimental/non-operational https://t.co/F3hyoHcx…",FALSE,0,NA,2017-09-01 11:22:20,FALSE,NA,"903578768752730113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JJaggers_WREG3",7,TRUE,FALSE,NA,NA
"638","Tropical Depression #Harvey will continue marching slowly NE today thru early Sunday. 1-3"", w/up to 5-6"" for wester… https://t.co/4dPlKk8nW8",FALSE,1,NA,2017-09-01 11:22:17,TRUE,NA,"903578753539874817",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DeniHawkinsKBOI",0,FALSE,FALSE,NA,NA
"639","RT @NWSMemphis: 12 hour (10am - 10pm) Multiple Radar/Multiple Sensor (MRMS) rainfall estimate from Tropical Depression Harvey https://t.co/…",FALSE,0,NA,2017-09-01 11:21:11,FALSE,NA,"903578477609316353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JJaggers_WREG3",9,TRUE,FALSE,NA,NA
"640","RT @rnllwilliamswx: #Harvey is still a tropical depression and bringing flash flooding threat to TN, KY. Updates on @KCTV5. https://t.co/OP…",FALSE,0,NA,2017-09-01 11:03:19,FALSE,NA,"903573982607286274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","averagememepoo",4,TRUE,FALSE,NA,NA
"641","RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI",FALSE,0,NA,2017-09-01 11:02:13,FALSE,NA,"903573705682550784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CollinMMcKenzie",12,TRUE,FALSE,NA,NA
"642","Door-to-door checks in Houston following Harvey storm nearly complete https://t.co/IXHSdBQaw7 https://t.co/01hNeFTT8Z",FALSE,3,NA,2017-09-01 11:01:08,FALSE,NA,"903573432750809088",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","WISN12News",0,FALSE,FALSE,NA,NA
"643","@itsmesteph11 This was made this morning by your gov't regarding Tropical Depression Harvey. https://t.co/tgDEv6n1uI",FALSE,3,"itsmesteph11",2017-09-01 10:53:23,FALSE,"903569357934080000","903571481329889283","12955332","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BillKarins",0,FALSE,FALSE,NA,NA
"644","Current radar of Tropical Depression Harvey as it continues to move northeast. Dropping lots of rain this morning i… https://t.co/pb6hM1xXAI",FALSE,0,NA,2017-09-01 10:52:11,TRUE,NA,"903571181915316224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TylerHallWx",0,FALSE,FALSE,NA,NA
"645","RT @breaks_dj: @thehill Trump is jealous that Tropical Depression Harvey has been more damaging to Americans so he’s doing what he can to c…",FALSE,0,NA,2017-09-01 10:46:23,FALSE,NA,"903569721190178817",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Squirrel_MA",27,TRUE,FALSE,NA,NA
"646","RT @rnllwilliamswx: #Harvey is still a tropical depression and bringing flash flooding threat to TN, KY. Updates on @KCTV5. https://t.co/OP…",FALSE,0,NA,2017-09-01 10:32:29,FALSE,NA,"903566220812845056",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KCTV5Weather",4,TRUE,FALSE,NA,NA
"647","Heavy rain from Tropical Depression Harvey falls across Tennessee and Kentucky",FALSE,0,NA,2017-09-01 10:30:47,FALSE,NA,"903565793576804352",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","therkut1",0,FALSE,FALSE,NA,NA
"648","<U+2714> Harvey is still a tropical depression (barely), and Irma is now a major hurricane. Updates coming up. &gt;&gt;&gt;",FALSE,0,NA,2017-09-01 10:28:40,FALSE,NA,"903565259834875904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","n0jaa",0,FALSE,FALSE,NA,NA
"649","RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 48: Now available on the NHC website. https://t.co/VqHn0uj6EM",FALSE,0,NA,2017-09-01 10:23:55,FALSE,NA,"903564064768610304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hiphopnetwork94",17,TRUE,FALSE,NA,NA
"650","RT @SheenaParveen: Tropical Depression Harvey cloud cover today, rain tomorrow. @NBCwashington https://t.co/eeHQ96Lb4U",FALSE,0,NA,2017-09-01 10:23:35,FALSE,NA,"903563982866452480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heartsraw",5,TRUE,FALSE,NA,NA
"651","RT @rnllwilliamswx: #Harvey is still a tropical depression and bringing flash flooding threat to TN, KY. Updates on @KCTV5. https://t.co/OP…",FALSE,0,NA,2017-09-01 10:21:16,FALSE,NA,"903563398843047936",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KCTV5",4,TRUE,FALSE,NA,NA
"652","RT @MyCentralJersey: As Harvey wanes to a depression, a new hurricane, Irma, has fired up in the central Atlantic Ocean. https://t.co/kSdVR…",FALSE,0,NA,2017-09-01 10:20:51,FALSE,NA,"903563295784927232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carolhoernlein",3,TRUE,FALSE,NA,NA
"653","#Harvey is still a tropical depression and bringing flash flooding threat to TN, KY. Updates on @KCTV5. https://t.co/OPwn4I17L3",FALSE,0,NA,2017-09-01 10:13:19,FALSE,NA,"903561396834754561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rnllwilliamswx",4,FALSE,FALSE,NA,NA
"654","Tropical Depression Harvey weakens as it moves through north Louisiana https://t.co/NjtAtQaXkd",FALSE,0,NA,2017-09-01 10:10:07,FALSE,NA,"903560591951978497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brenda11831",0,FALSE,FALSE,NA,NA
"655","RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 48: Now available on the NHC website. https://t.co/VqHn0uj6EM",FALSE,0,NA,2017-09-01 10:05:09,FALSE,NA,"903559342280114177",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Pam216384429",17,TRUE,FALSE,NA,NA
"656","Tropical Depression #harvey Advisory 48: Now available on the NHC website. https://t.co/VRjPACZVSN",FALSE,1,NA,2017-09-01 10:04:30,FALSE,NA,"903559178786144257",NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>","ClimaEdoQROO",0,FALSE,FALSE,NA,NA
"657","Harvey weakens to tropical depression as death toll rises to 38 https://t.co/xdPKfHVeDf",FALSE,0,NA,2017-09-01 10:01:06,FALSE,NA,"903558325115244544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shylohg",0,FALSE,FALSE,NA,NA
"658","As Harvey wanes to a depression, a new hurricane, Irma, has fired up in the central Atlantic Ocean. https://t.co/kSdVR9MHm9",FALSE,0,NA,2017-09-01 10:00:36,FALSE,NA,"903558196652060672",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MyCentralJersey",3,FALSE,FALSE,NA,NA
"659","Tropical Depression Harvey Public Advisory Number 48 https://t.co/oxSflvTULe",FALSE,0,NA,2017-09-01 09:50:01,FALSE,NA,"903555533650755584",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","ShelbyOhWx",0,FALSE,FALSE,NA,NA
"660","RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 48: Now available on the NHC website. https://t.co/VqHn0uj6EM",FALSE,0,NA,2017-09-01 09:46:18,FALSE,NA,"903554601026297858",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ramonsmom",17,TRUE,FALSE,NA,NA
"661","LATEST DETAILS
Tropical Depression Harvey

Image Credits: Weather Channel https://t.co/ptSiwjWo0z",FALSE,0,NA,2017-09-01 09:46:15,FALSE,NA,"903554586199429122",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","VWNControlDesk",0,FALSE,FALSE,NA,NA
"662","The latest Atlantic tropical outlook from #NHC: Tropical Depression Harvey Public Advisory Number 48 https://t.co/krrwLchPIh",FALSE,0,NA,2017-09-01 09:45:51,FALSE,NA,"903554487704592384",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","genenorman",0,FALSE,FALSE,NA,NA
"663","Tropical Depression Harvey Public Advisory Number 48 https://t.co/gADXCr47xK",FALSE,0,NA,2017-09-01 09:43:06,FALSE,NA,"903553795912679424",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","NMEmergencyPrep",0,FALSE,FALSE,NA,NA
"664","This has been the best weather STL has had in years. Pretty sure it has something to do w/ the tropical depression from Harvey.",FALSE,0,NA,2017-09-01 09:38:28,FALSE,NA,"903552627249643521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fadeandlitter",0,FALSE,FALSE,NA,NA
"665","Door-to-door checks in Houston following Harvey storm nearly complete https://t.co/K7p8BDO1E0",FALSE,0,NA,2017-09-01 09:37:07,FALSE,NA,"903552287225909252",NA,"<a href=""http://toplocalnow.com/us/omaha"" rel=""nofollow"">Omaha Now</a>","topOmahaNow",0,FALSE,FALSE,NA,NA
"666","RECENT DETAILS
Tropical Depression Harvey

There are reports of Price Gouging at the Filling Stations

Image Credit… https://t.co/JVi5PYt5mE",FALSE,0,NA,2017-09-01 09:32:58,TRUE,NA,"903551242944831488",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","VWNControlDesk",0,FALSE,FALSE,NA,NA
"667","RT @KETV: Door-to-door checks in Houston following Harvey storm nearly complete https://t.co/IsIEYOy0Si https://t.co/2cQ0tkuvnI",FALSE,0,NA,2017-09-01 09:31:53,FALSE,NA,"903550971883737089",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Evcoc54",1,TRUE,FALSE,NA,NA
"668","RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 48: Now available on the NHC website. https://t.co/VqHn0uj6EM",FALSE,0,NA,2017-09-01 09:31:01,FALSE,NA,"903550752177737728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoshDantzler",17,TRUE,FALSE,NA,NA
"669","Door-to-door checks in Houston following Harvey storm nearly complete https://t.co/IsIEYOy0Si https://t.co/2cQ0tkuvnI",FALSE,0,NA,2017-09-01 09:30:12,FALSE,NA,"903550547885780993",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","KETV",1,FALSE,FALSE,NA,NA
"670","RT @foxandfriends: FOX NEWS ALERT: Tropical Storm #Irma forms in the Atlantic as #Harvey becomes a tropical depression | @JaniceDean https:…",FALSE,0,NA,2017-09-01 09:29:36,FALSE,NA,"903550397159264256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaynicole_15",128,TRUE,FALSE,NA,NA
"671","Tropical Depression Harvey Public Advisory Number 48 https://t.co/FS9uCVDi9g",FALSE,0,NA,2017-09-01 09:29:15,FALSE,NA,"903550307992350721",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","TodoTiempo",0,FALSE,FALSE,NA,NA
"672","Tropical Depression Harvey Public Advisory Number 48 https://t.co/LfykOpT5Re",FALSE,0,NA,2017-09-01 09:29:09,FALSE,NA,"903550281983524864",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TodoTiempo",0,FALSE,FALSE,NA,NA
"673","Tropical Depression Harvey Public Advisory Number 48 https://t.co/ZWiaPHrMV7",FALSE,0,NA,2017-09-01 09:29:05,FALSE,NA,"903550269224509440",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","KP4Radio",0,FALSE,FALSE,NA,NA
"674","Tropical Depression Harvey Public Advisory Number 48 https://t.co/OR20L2YJu8 #tropics",FALSE,0,NA,2017-09-01 09:27:03,FALSE,NA,"903549754784661505",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","WesternMEwx",0,FALSE,FALSE,NA,NA
"675","RECENT DETAILS
Tropical Depression Harvey

A Furniture store in #Houston has doubled up as a Shelter

Image Credits… https://t.co/yUuwd6c2hn",FALSE,0,NA,2017-09-01 09:26:12,TRUE,NA,"903549540183285761",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","VWNControlDesk",0,FALSE,FALSE,NA,NA
